seq,compact_machine_id,compact_machine_label,type,op,start,end,duration
1,1,M1,4,2,5.0,8.0,3.0
2,1,M1,4,2,9.0,12.0,3.0
3,1,M1,4,2,13.0,16.0,3.0
4,1,M1,4,2,17.0,20.0,3.0
5,1,M1,4,2,21.0,24.0,3.0
6,1,M1,4,2,26.0,29.0,3.0
7,1,M1,4,2,31.0,34.0,3.0
8,1,M1,4,2,37.0,40.0,3.0
9,1,M1,4,2,49.0,52.0,3.0
10,1,M1,4,2,53.0,56.0,3.0
11,2,M2,4,0,0.0,1.0,1.0
12,2,M2,4,0,1.0,2.0,1.0
13,2,M2,4,0,2.0,3.0,1.0
14,2,M2,4,0,3.0,4.0,1.0
15,2,M2,4,0,4.0,5.0,1.0
16,2,M2,4,0,5.0,6.0,1.0
17,2,M2,4,0,6.0,7.0,1.0
18,2,M2,4,0,7.0,8.0,1.0
19,2,M2,4,0,8.0,9.0,1.0
20,2,M2,4,0,9.0,10.0,1.0
21,2,M2,0,1,10.0,11.0,1.0
22,2,M2,0,1,20.0,21.0,1.0
23,2,M2,0,1,32.0,33.0,1.0
24,2,M2,0,1,44.0,45.0,1.0
25,2,M2,0,1,58.0,59.0,1.0
26,2,M2,0,1,70.0,71.0,1.0
27,2,M2,0,1,82.0,83.0,1.0
28,2,M2,0,1,92.0,93.0,1.0
29,2,M2,0,1,102.0,103.0,1.0
30,2,M2,0,1,112.0,113.0,1.0
31,3,M3,3,0,0.0,1.0,1.0
32,3,M3,3,0,1.0,2.0,1.0
33,3,M3,3,0,2.0,3.0,1.0
34,3,M3,3,0,3.0,4.0,1.0
35,3,M3,3,0,4.0,5.0,1.0
36,3,M3,3,0,5.0,6.0,1.0
37,3,M3,3,0,6.0,7.0,1.0
38,3,M3,3,0,7.0,8.0,1.0
39,3,M3,3,0,8.0,9.0,1.0
40,3,M3,3,0,9.0,10.0,1.0
41,3,M3,1,3,17.0,20.0,3.0
42,3,M3,1,3,28.0,31.0,3.0
43,3,M3,0,7,33.0,34.0,1.0
44,3,M3,0,7,38.0,39.0,1.0
45,3,M3,1,3,39.0,42.0,3.0
46,3,M3,0,7,50.0,51.0,1.0
47,3,M3,1,3,51.0,54.0,3.0
48,3,M3,1,3,61.0,64.0,3.0
49,3,M3,0,7,64.0,65.0,1.0
50,3,M3,1,3,72.0,75.0,3.0
51,3,M3,0,7,75.0,76.0,1.0
52,3,M3,1,3,83.0,86.0,3.0
53,3,M3,0,7,86.0,87.0,1.0
54,3,M3,0,7,97.0,98.0,1.0
55,3,M3,0,7,109.0,110.0,1.0
56,3,M3,1,3,114.0,117.0,3.0
57,3,M3,0,7,120.0,121.0,1.0
58,3,M3,1,3,125.0,128.0,3.0
59,3,M3,0,7,128.0,129.0,1.0
60,3,M3,1,3,136.0,139.0,3.0
61,5,M5,3,1,1.0,4.0,3.0
62,5,M5,3,1,4.0,7.0,3.0
63,5,M5,3,1,7.0,10.0,3.0
64,5,M5,4,4,10.0,13.0,3.0
65,5,M5,4,4,13.0,16.0,3.0
66,5,M5,3,1,16.0,19.0,3.0
67,5,M5,3,1,19.0,22.0,3.0
68,5,M5,4,4,22.0,25.0,3.0
69,5,M5,4,4,25.0,28.0,3.0
70,5,M5,3,1,28.0,31.0,3.0
71,5,M5,4,4,31.0,34.0,3.0
72,5,M5,4,4,34.0,37.0,3.0
73,5,M5,3,1,37.0,40.0,3.0
74,5,M5,3,1,40.0,43.0,3.0
75,5,M5,3,1,43.0,46.0,3.0
76,5,M5,3,1,46.0,49.0,3.0
77,5,M5,4,4,60.0,63.0,3.0
78,5,M5,4,4,63.0,66.0,3.0
79,5,M5,4,4,66.0,69.0,3.0
80,5,M5,4,4,69.0,72.0,3.0
81,6,M6,4,1,1.0,5.0,4.0
82,6,M6,4,1,5.0,9.0,4.0
83,6,M6,4,1,9.0,13.0,4.0
84,6,M6,4,1,13.0,17.0,4.0
85,6,M6,4,1,17.0,21.0,4.0
86,6,M6,1,4,21.0,22.0,1.0
87,6,M6,4,1,22.0,26.0,4.0
88,6,M6,0,4,26.0,27.0,1.0
89,6,M6,4,1,27.0,31.0,4.0
